56.19339,29.16317
56.45269,29.16451
56.07815,29.1626
56.07815,29.15668
56.30864,29.15573
56.10696,29.16031
56.30864,29.15573
56.30864,29.16031
56.22221,29.15745
56.27983,29.15535
56.19339,29.15745
56.33745,29.15878
56.33745,29.15745
56.30864,29.15649
56.36626,29.15573
56.16458,29.15573
56.16458,29.15573
56.16458,29.15535
56.30864,29.15478
56.30864,29.15878
56.22221,29.15916
56.39507,29.15783
56.16458,29.1584
55.96291,29.15916
56.04934,29.15993
56.19339,29.15668
56.19339,29.15649
56.19339,29.15745
55.96291,29.1523
56.19339,29.15401
56.22221,29.15134
56.22221,29.15649
56.16458,29.15306
56.22221,29.15134
56.04934,29.15268
56.19339,29.1523
56.19339,29.14963
56.22221,29.14658
55.90529,29.14829
56.07815,29.14581
56.19339,29.14963
56.10696,29.14715
56.13577,29.1441
56.04934,29.14486
55.90529,29.14677
55.99172,29.14486
56.22221,29.14658
55.96291,29.14619
56.13577,29.14848
56.19339,29.14448
56.19339,29.14505
56.16458,29.1441
56.07815,29.14486
56.13577,29.14581
55.99172,29.14486
56.13577,29.14543
56.07815,29.14333
56.04934,29.14352
56.13577,29.14391
56.19339,29.1441
55.81886,29.14505
56.10696,29.14085
56.10696,29.14619
55.99172,29.14505
55.90529,29.14333
56.04934,29.14448
56.07815,29.14219
56.10696,29.1441
55.96291,29.14791
56.10696,29.14486
56.13577,29.14352
56.07815,29.14391
56.02053,29.14791
56.13577,29.14619
56.04934,29.14619
55.90529,29.14352
56.04934,29.14543
55.84767,29.14753
56.07815,29.14791
55.9341,29.14677
56.04934,29.14658
55.96291,29.14677
55.84767,29.14352
56.10696,29.14333
56.07815,29.14391
56.04934,29.14448
55.99172,29.14391
55.96291,29.14486
55.73242,29.14448
55.9341,29.14448
56.07815,29.14333
56.10696,29.14619
55.9341,29.14295
55.99172,29.1441
55.99172,29.14295
55.99172,29.14162
55.99172,29.14677
55.99172,29.14619
55.84767,29.14257
55.87648,29.14581
55.87648,29.14448
55.73242,29.14848
55.76124,29.14505
55.76124,29.14925
55.81886,29.14848
55.87648,29.15058
55.6748,29.15134
55.76124,29.1523
55.9341,29.1502
55.90529,29.15192
55.73242,29.14886
55.84767,29.15154
55.73242,29.15192
55.90529,29.15363
55.9341,29.1523
55.90529,29.15058
55.90529,29.15268
55.84767,29.15497
55.73242,29.15401
55.6748,29.15401
55.81886,29.15878
55.76124,29.15611
55.73242,29.15535
55.58837,29.15363
55.73242,29.15707
55.84767,29.15649
55.79004,29.15878
55.84767,29.15821
55.81886,29.15573
55.73242,29.15821
55.81886,29.15878
55.58837,29.16031
55.81886,29.16031
55.81886,29.15783
55.646,29.16069
55.81886,29.16031
55.70362,29.15821
55.646,29.1584
55.81886,29.16069
55.6748,29.15878
55.76124,29.15916
55.6748,29.15668
55.81886,29.15668
55.53075,29.15668
55.84767,29.16069
55.81886,29.15745
55.90529,29.15611
55.81886,29.15783
55.84767,29.15478
55.90529,29.15535
55.81886,29.15745
55.90529,29.16069
55.9341,29.15707
55.90529,29.15535
55.9341,29.15936
55.73242,29.15668
55.84767,29.16031
55.90529,29.15936
55.84767,29.16241
55.87648,29.15649
55.79004,29.15821
55.76124,29.15878
55.99172,29.15745
55.6748,29.15916
55.90529,29.15916
55.84767,29.15401
55.646,29.15745
55.81886,29.15478
55.84767,29.15707
55.81886,29.15478
55.87648,29.15936
55.84767,29.15497
55.84767,29.15497
55.76124,29.15783
55.87648,29.15611
55.81886,29.15707
55.646,29.15535
55.61718,29.15668
55.84767,29.16126
55.646,29.15611
55.81886,29.1523
55.646,29.15878
55.76124,29.15649
55.81886,29.15154
55.47313,29.15401
55.81886,29.15611
55.76124,29.15154
55.81886,29.15401
55.6748,29.15535
55.87648,29.15497
55.70362,29.15611
55.70362,29.1544
55.70362,29.15745
55.84767,29.15363
55.70362,29.15649
55.79004,29.15783
55.58837,29.15821
55.73242,29.16126
55.73242,29.15993
55.73242,29.15916
55.76124,29.15745
55.6748,29.15668
55.73242,29.15878
55.76124,29.15916
55.70362,29.16355
55.76124,29.16031
55.79004,29.16107
55.646,29.16565
55.84767,29.16565
55.6748,29.16164
55.76124,29.16527
55.87648,29.15916
56.07815,29.16355
55.87648,29.16203
55.76124,29.15916
55.70362,29.16203
55.81886,29.16164
55.79004,29.1626
55.70362,29.16069
55.81886,29.16031
55.73242,29.16203
55.76124,29.16431
55.6748,29.16203
55.76124,29.15936
55.76124,29.15745
55.84767,29.16126
55.79004,29.15916
55.84767,29.15821
55.81886,29.15993
55.61718,29.16279
55.646,29.16031
55.90529,29.16241
55.76124,29.16393
55.73242,29.16279
55.6748,29.16489
55.646,29.16241
55.81886,29.16069
55.73242,29.16164
55.70362,29.16107
55.6748,29.16451
55.61718,29.16565
55.6748,29.16832
55.6748,29.16317
55.41551,29.16565
55.70362,29.15993
55.6748,29.16069
55.646,29.16565
55.646,29.16451
55.61718,29.16489
55.6748,29.16393
55.646,29.16775
55.30026,29.16775
55.70362,29.16832
55.6748,29.16794
55.646,29.16527
55.41551,29.1666
55.6748,29.1666
55.6748,29.16565
55.87648,29.16698
55.6748,29.16698
55.41551,29.16355
55.646,29.16603
55.58837,29.16317
55.58837,29.16107
55.6748,29.16451
55.53075,29.16431
55.53075,29.16355
55.61718,29.1584
55.70362,29.16031
55.646,29.16355
55.70362,29.16317
55.53075,29.16203
55.646,29.1626
55.41551,29.16031
55.53075,29.16126
55.58837,29.15955
55.47313,29.16241
55.58837,29.16317
55.646,29.16241
55.76124,29.16164
55.646,29.16317
55.6748,29.16203
55.41551,29.16203
55.47313,29.16698
55.6748,29.16393
55.58837,29.16527
55.6748,29.1626
55.646,29.16355
55.87648,29.16622
55.58837,29.1666
55.646,29.1687
55.55956,29.16737
55.73242,29.17042
55.646,29.16698
55.58837,29.16832
55.646,29.16622
55.646,29.16565
55.58837,29.16622
55.58837,29.16737
55.35789,29.16527
55.61718,29.16489
55.61718,29.16317
55.646,29.16489
55.55956,29.16279
55.50194,29.16489
55.24264,29.16451
55.55956,29.16737
55.58837,29.16355
55.44432,29.16622
55.55956,29.16908
55.61718,29.16927
55.30026,29.16908
55.58837,29.16908
55.50194,29.1687
55.53075,29.1708
55.41551,29.16908
55.47313,29.16908
55.53075,29.17252
55.35789,29.17004
55.53075,29.17175
55.44432,29.17042
55.53075,29.16908
55.50194,29.17042
55.50194,29.16603
55.50194,29.17137
55.50194,29.17175
55.55956,29.17385
55.35789,29.17576
54.69524,29.22993
54.58,29.23298
54.55119,29.23374
54.52238,29.23374
54.43594,29.2347
54.49357,29.23298
54.49357,29.22916
54.55119,29.22401
54.52238,29.22955
54.46476,29.23164
54.52238,29.22916
54.60881,29.22916
54.49357,29.23298
54.3207,29.22783
54.52238,29.2326
54.52238,29.2326
54.3207,29.23241
54.40713,29.23336
54.37832,29.2326
54.49357,29.2326
54.58,29.22993
54.58,29.23126
54.40713,29.21085
54.26308,29.21143
54.34951,29.21181
54.29189,29.21219
54.17665,29.21658
54.3207,29.21734
54.11903,29.21562
54.34951,29.216
54.43594,29.21562
54.11903,29.21696
54.34951,29.21562
54.40713,29.216
54.09022,29.21906
54.29189,29.21829
54.23427,29.21734
54.23427,29.216
54.34951,29.21696
54.26308,29.21486
54.29189,29.21257
54.09022,29.21352
54.26308,29.21619
54.26308,29.21696
54.09022,29.21982
54.14784,29.22058
54.17665,29.22153
54.26308,29.22058
54.26308,29.22096
53.91735,29.22707
53.97497,29.22459
54.14784,29.22897
54.11903,29.22535
54.06141,29.22325
54.03259,29.22668
53.85973,29.22707
54.06141,29.2244
54.03259,29.2263
54.03259,29.22821
54.06141,29.22592
53.83092,29.22916
53.91735,29.22916
53.85973,29.23241
53.91735,29.23126
53.91735,29.23794
53.97497,29.23832
53.88855,29.23717
54.06141,29.23794
54.00379,29.24175
54.06141,29.24137
53.83092,29.24175
54.09022,29.24309
54.03259,29.2469
53.91735,29.24213
53.97497,29.24442
54.06141,29.24404
53.91735,29.24824
53.88855,29.24614
53.85973,29.24862
54.11903,29.24976
54.00379,29.25167
54.03259,29.25072
54.00379,29.24862
54.00379,29.24862
53.94617,29.25167
54.06141,29.25014
53.65806,29.25014
53.91735,29.25148
51.75655,29.18854
50.89043,29.17271
49.99731,29.14391
49.76682,29.17461
49.59395,29.2841
48.84488,29.23584
48.72963,29.175
48.12461,29.20361
4.0,7.0
47.43315,29.19445
47.66364,29.17252
47.54839,29.16069
46.51121,29.17137
46.16548,29.17423
46.16548,29.18968
45.04187,29.23374
45.47403,29.17805
45.47403,29.19064
45.44522,29.20227
45.21473,29.21009
45.3876,29.21982
45.21473,29.22153
45.27236,29.22535
45.15711,29.22668
45.04187,29.28562
45.07068,29.29211
44.89782,29.29211
45.07068,29.29382
45.04187,29.29211
44.92662,29.29688
44.92662,29.29783
44.78257,29.31747
45.01306,29.1935
44.81138,29.19827
44.06051,29.23203
44.00289,29.20914
42.79284,29.2347
42.76402,29.23927
42.7064,29.24404
42.79284,29.249
42.73521,29.25396
42.7064,29.26006
42.87927,29.2635
42.82165,29.26483
42.73521,29.2696
42.82165,29.27151
42.76402,29.2738
42.50473,29.27513
42.79284,29.28085
42.73521,29.2778
42.67759,29.28391
42.76402,29.28963
42.56235,29.29306
42.21662,29.26579
42.21662,29.27341
42.21662,29.28047
42.13019,29.28143
41.8997,29.28829
41.92852,29.29001
42.01495,29.29173
42.10138,29.29306
41.35231,29.25835
41.35231,29.25434
41.17944,29.25701
41.38111,29.26254
41.35231,29.26579
41.32349,29.26712
41.32349,29.27685
41.35231,29.27723
41.38111,29.28391
41.32349,29.28696
41.38111,29.29001
41.32349,29.29249
41.0642,29.29993
41.35231,29.29878
41.38111,29.30164
41.15063,29.29878
41.32349,29.30565
41.15063,29.31061
41.23706,29.31232
41.03539,29.31747
41.26587,29.31576
41.12182,29.31366
41.38111,29.319
41.26587,29.32377
41.29468,29.32835
41.12182,29.32549
41.23706,29.32701
41.09301,29.32911
41.23706,29.33216
41.20825,29.33216
41.40993,29.33216
41.32349,29.3335
41.12182,29.33731
41.03539,29.33483
41.00657,29.33865
78.41182,29.4838
78.23895,29.48074
78.26776,29.4838
78.12371,29.48303
77.89323,29.48475
77.97966,29.48933
77.8356,29.49524
77.63393,29.49142
77.66273,29.48895
77.40345,29.49028
38.06789,29.48818
84.0317,29.49276
74.11903,29.49524
83.51311,29.49829
82.36068,29.50115
82.01495,29.50096
81.26587,29.496
80.16927,29.49276
79.47782,29.49162
78.75755,29.48933
78.18133,29.48818
77.80679,29.48761
77.8356,29.51946
77.48988,29.52061
77.48988,29.52175
77.40345,29.52423
77.25939,29.51984
78.64231,29.52023
82.73521,29.52766
83.34024,29.53148
82.13019,29.52766
81.81328,29.52728
80.91834,29.52671
79.79473,29.52671
79.01684,29.52175
78.21014,29.52347
70.89044,29.52862
82.33187,29.53491
81.66923,29.53281
82.38949,29.54311
82.44711,29.54311
81.55398,29.53987
81.15063,29.54006
80.65906,29.5372
79.88116,29.5332
78.69992,29.53339
78.21014,29.52805
77.66273,29.52671
77.40345,29.52309
77.34582,29.52423
76.97128,29.51984
76.91366,29.51336
76.91366,29.51469
76.65437,29.51508
76.65437,29.51717
76.62556,29.51374
76.45269,29.50993
76.45269,29.50706
75.55956,29.50096
75.53075,29.49905
75.58837,29.49905
75.32908,29.5023
75.61718,29.50287
75.47313,29.50497
75.47313,29.50993
75.35789,29.5126
75.35789,29.51374
75.24265,29.52023
75.24265,29.51946
75.35789,29.52309
75.04097,29.52137
75.21383,29.52271
74.95454,29.52499
75.04097,29.52671
74.55119,29.53072
0.0,29.52976
81.95733,29.53014
0.0,29.53148
81.3523,29.53014
82.10138,29.53243
81.69803,29.5332
81.29469,29.53663
80.97597,29.53587
81.00478,29.53587
80.86073,29.53072
80.63024,29.5311
80.2557,29.53205
80.05403,29.52805
79.65067,29.52461
79.04565,29.52843
78.46944,29.52595
77.77799,29.52595
77.37463,29.52595
76.94248,29.52404
76.79842,29.52194
76.39507,29.51984
76.42388,29.52137
76.10696,29.52137
75.99172,29.52423
75.73242,29.52194
75.84766,29.51984
75.55956,29.52461
75.47313,29.52175
75.50194,29.52366
75.47313,29.5208
66.07726,28.94001
66.10607,28.93772
66.13487,28.93829
65.84676,28.93429
53.60044,28.93867
50.83281,28.94669
46.85694,28.95088
45.1283,28.94955
44.29279,28.94936
44.17575,28.95374
26.54002,28.95031
0.0,28.95088
0.0,28.95126
0.0,28.95126
0.0,28.95336
0.0,28.95164
33.80211,28.95756
54.75286,28.96233
56.27983,28.96442
55.01216,28.96442
54.52238,28.96862
54.46476,28.9753
54.52238,28.97549
54.34951,28.97205
53.83092,28.84617
53.65806,28.84865
53.54281,28.85418
53.71568,28.86086
53.74449,28.86848
53.514,28.87192
53.62925,28.87363
53.74449,28.88145
53.514,28.88241
53.65806,28.88584
53.80211,28.89118
53.60044,28.89385
53.60044,28.89442
53.65806,28.89175
53.54281,28.89519
53.68687,28.89442
53.65806,28.89252
53.62925,28.90301
53.45638,28.90682
53.54281,28.90911
53.68687,28.91331
53.42757,28.91064
53.7733,28.90644
53.42757,28.91254
53.42757,28.91293
53.68687,28.91464
53.42757,28.91712
53.74449,28.91502
53.7733,28.91541
53.65806,28.91712
53.62925,28.91712
53.65806,28.91884
53.62925,28.91827
53.74449,28.91712
53.65806,28.91674
53.60044,28.91922
53.65806,28.91712
53.45638,28.91788
53.68687,28.91865
53.57162,28.91674
53.57162,28.9259
53.45638,28.92246
53.42757,28.91998
53.62925,28.92513
53.42757,28.92132
53.65806,28.92513
53.80211,28.93143
53.57162,28.93066
53.65806,28.93314
53.68687,28.93391
53.62925,28.93658
53.74449,28.93772
53.60044,28.93829
53.60044,28.94249
53.62925,28.93982
53.54281,28.94077
53.65806,28.94249
53.34114,28.94287
53.62925,28.94325
53.60044,28.94325
53.514,28.94249
53.514,28.94402
53.514,28.9444
53.42757,28.94287
53.60044,28.94535
53.54281,28.94459
53.60044,28.94726
53.62925,28.94859
53.42757,28.94783
53.60044,28.95241
53.39876,28.95069
53.60044,28.95069
53.60044,28.95298
53.57162,28.95603
53.45638,28.95985
53.60044,28.95985
53.42757,28.96233
53.54281,28.95756
53.62925,28.95985
53.62925,28.95889
53.54281,28.95546
53.48519,28.95546
53.31233,28.95603
53.39876,28.94783
53.54281,28.94573
53.42757,28.9444
53.54281,28.93696
53.514,28.93658
53.65806,28.9381
53.39876,28.93696
53.57162,28.93486
53.514,28.93524
53.45638,28.932
53.45638,28.93391
53.514,28.92933
53.36995,28.92799
53.45638,28.92685
53.34114,28.93009
53.45638,28.92799
53.22589,28.92513
53.39876,28.92132
53.45638,28.92056
53.514,28.92036
53.36995,28.92323
53.34114,28.91884
53.34114,28.92132
53.19709,28.92036
53.31233,28.9196
53.34114,28.92342
53.36995,28.92551
53.36995,28.92418
53.39876,28.92933
53.36995,28.92761
53.36995,28.92799
53.11065,28.92551
53.28351,28.92761
53.22589,28.932
53.22589,28.92838
53.22589,28.92685
53.34114,28.92685
53.22589,28.92685
53.05303,28.93105
53.19709,28.93009
53.16827,28.93066
53.08185,28.92838
53.11065,28.92761
53.19709,28.93162
53.31233,28.93257
53.22589,28.93257
53.13947,28.93143
53.05303,28.932
52.99541,28.93639
53.16827,28.93734
53.08185,28.93944
53.11065,28.93639
53.19709,28.93658
53.25471,28.93639
53.11065,28.93867
53.36995,28.93772
53.42757,28.93829
53.39876,28.93696
53.31233,28.9381
53.05303,28.94173
52.9666,28.93982
53.34114,28.94173
53.31233,28.94363
53.34114,28.94459
53.31233,28.94783
53.34114,28.94993
53.28351,28.94707
53.34114,28.94611
53.25471,28.94287
53.13947,28.94325
53.31233,28.94459
53.31233,28.94459
53.36995,28.9463
53.31233,28.94783
53.34114,28.94936
53.25471,28.94459
53.16827,28.94707
53.31233,28.95126
53.34114,28.94707
53.22589,28.94611
53.25471,28.95088
53.16827,28.95336
53.31233,28.95203
53.34114,28.94955
53.39876,28.95374
53.34114,28.95241
53.34114,28.95584
53.11065,28.95336
53.31233,28.95641
53.34114,28.95508
53.16827,28.9608
53.31233,28.96061
53.11065,28.95851
53.39876,28.96118
53.34114,28.96156
53.11065,28.9547
53.34114,28.95432
53.22589,28.94993
53.28351,28.94497
53.31233,28.94611
53.36995,28.94897
53.11065,28.94764
53.34114,28.9444
53.34114,28.94249
53.28351,28.94287
53.08185,28.94287
53.31233,28.93696
53.22589,28.94039
53.31233,28.94173
53.25471,28.93867
53.13947,28.93829
53.28351,28.93562
53.36995,28.93353
53.13947,28.93734
53.19709,28.94115
53.19709,28.93772
52.9666,28.93829
53.28351,28.93353
53.11065,28.93314
53.31233,28.93314
53.31233,28.93696
53.08185,28.93944
52.9666,28.93696
53.31233,28.93734
53.31233,28.93772
53.34114,28.94249
53.31233,28.94669
53.19709,28.94459
53.28351,28.94497
53.28351,28.94783
53.31233,28.94993
53.05303,28.94821
53.22589,28.95164
53.34114,28.95336
53.25471,28.95031
53.22589,28.95374
53.36995,28.95336
53.34114,28.95088
53.08185,28.95374
53.16827,28.95718
53.22589,28.95432
53.19709,28.95679
53.11065,28.95298
53.16827,28.95641
52.90898,28.9526
53.16827,28.95908
53.25471,28.96233
53.22589,28.95947
53.11065,28.95718
53.02422,28.95603
53.19709,28.96194
53.05303,28.95908
53.19709,28.9547
53.22589,28.9547
53.28351,28.95203
53.22589,28.95374
53.34114,28.95336
53.36995,28.95241
53.28351,28.94936
53.28351,28.95126
53.31233,28.95088
53.31233,28.95069
53.36995,28.95164
53.34114,28.94936
53.42757,28.94821
53.39876,28.94859
53.39876,28.94611
53.42757,28.94783
53.39876,28.94936
53.31233,28.95126
53.39876,28.95641
53.514,28.9608
53.28351,28.95908
53.45638,28.96194
53.54281,28.96061
53.11065,28.95889
53.514,28.95813
53.45638,28.96156
53.514,28.95775
53.13947,28.95775
53.34114,28.95985
53.42757,28.96156
53.42757,28.95889
53.42757,28.95756
53.31233,28.95432
53.39876,28.95756
53.16827,28.95641
53.08185,28.95947
53.28351,28.95546
53.19709,28.95374
53.36995,28.95546
53.16827,28.95813
53.39876,28.95336
53.13947,28.95546
53.42757,28.9547
53.48519,28.9526
53.36995,28.94611
53.25471,28.94993
53.22589,28.9463
53.39876,28.94459
53.11065,28.9463
53.19709,28.94726
53.34114,28.94897
53.28351,28.94669
53.34114,28.94936
53.25471,28.94707
53.36995,28.94707
53.31233,28.94325
53.31233,28.94077
53.13947,28.94211
53.36995,28.93772
53.39876,28.93867
53.31233,28.93906
53.28351,28.94039
53.34114,28.93867
53.34114,28.94135
53.39876,28.93658
53.34114,28.93772
53.31233,28.93562
53.25471,28.93658
53.31233,28.93524
53.34114,28.94325
53.31233,28.9463
53.36995,28.94115
53.36995,28.94535
53.22589,28.9463
53.36995,28.94707
53.22589,28.94573
53.36995,28.94783
53.39876,28.94402
53.19709,28.94821
53.31233,28.95412
53.39876,28.95546
53.22589,28.96194
53.13947,28.96252
53.11065,28.96709
53.11065,28.96576
53.45638,28.96709
53.39876,28.96633
53.34114,28.96843
53.39876,28.96385
53.34114,28.96557
53.42757,28.96118
53.28351,28.96233
53.36995,28.96442
53.39876,28.96976
53.36995,28.97835
53.39876,28.97949
53.34114,28.9835
53.28351,28.98521
53.31233,28.98846
52.99541,28.9896
53.39876,28.98712
53.19709,28.98655
53.13947,28.98502
53.22589,28.98426
53.31233,28.98521
52.9666,28.9875
53.28351,28.98502
53.28351,28.99017
53.39876,28.98884
53.36995,28.98884
53.31233,28.98808
53.31233,28.98922
53.34114,28.99227
53.31233,28.98788
53.31233,28.99189
53.31233,28.99094
53.16827,28.99551
53.13947,28.9959
53.16827,28.99647
53.22589,28.99895
53.22589,29.00028
53.28351,29.00677
53.22589,29.00639
53.22589,29.00906
53.05303,29.0102
53.19709,29.0163
53.19709,29.01573
53.16827,29.01115
53.28351,29.00982
53.11065,29.00467
53.25471,29.00372
53.08185,28.99723
53.16827,28.99456
53.08185,28.98979
53.19709,28.99284
53.19709,28.98884
53.11065,28.98846
53.22589,28.98788
53.31233,28.98712
53.05303,28.98884
53.28351,28.98521
53.34114,28.98159
53.28351,28.97911
53.28351,28.97949
53.08185,28.9732
53.36995,28.96767
53.28351,28.97549
53.13947,28.97243
53.31233,28.97034
53.11065,28.96938
53.36995,28.969
53.16827,28.97186
53.22589,28.96938
53.34114,28.97377
53.36995,28.97282
53.34114,28.97625
53.31233,28.97835
53.31233,28.97701
53.22589,28.97491
53.25471,28.9753
53.16827,28.97663
53.25471,28.98216
53.28351,28.98178
53.13947,28.98045
53.31233,28.98006
53.28351,28.98178
53.31233,28.98159
53.13947,28.98159
53.34114,28.98598
53.34114,28.98502
53.54281,28.98464
53.19709,28.98521
53.39876,28.98216
53.22589,28.98636
53.28351,28.98846
53.36995,28.99265
53.39876,28.98884
53.39876,28.99017
53.34114,28.9938
53.31233,28.99342
53.48519,28.99094
53.19709,28.9938
53.39876,28.99284
53.16827,28.99284
53.28351,28.99132
53.19709,28.9875
53.11065,28.99017
53.22589,28.99265
53.34114,28.98846
53.36995,28.99055
53.45638,28.9856
53.514,28.9875
53.13947,28.98712
53.39876,28.99151
53.42757,28.99151
53.11065,28.99017
53.39876,28.99132
53.45638,28.98979
53.28351,28.99303
53.36995,28.99265
53.31233,28.99342
53.31233,28.99151
53.36995,28.99475
53.22589,28.99952
53.28351,28.9978
53.28351,29.00295
53.28351,28.9999
52.99541,29.00372
53.13947,29.00505
53.08185,29.00867
53.28351,29.00791
53.39876,29.01058
53.36995,29.01154
53.36995,29.01363
53.19709,29.01497
53.39876,29.01115
53.31233,29.0102
53.22589,29.01402
53.31233,29.01058
53.34114,29.01115
53.39876,29.01363
53.514,29.0123
53.36995,29.01325
53.28351,29.01115
53.45638,29.01115
53.36995,29.0123
53.60044,29.01497
53.34114,29.01592
53.34114,29.01707
53.28351,29.01497
53.514,29.01287
53.31233,29.01726
53.36995,29.01878
53.19709,29.01249
53.28351,29.01878
53.28351,29.01115
53.39876,29.0163
53.22589,29.01535
53.36995,29.01192
53.45638,29.01421
53.60044,29.01802
53.34114,29.0184
53.34114,29.01363
53.45638,29.01535
53.65806,29.0163
53.60044,29.01077
53.60044,29.00829
53.57162,29.0062
53.57162,29.00448
53.62925,29.00505
53.60044,29.00276
53.62925,28.99952
53.54281,29.00105
53.57162,28.99761
53.60044,28.9999
53.514,29.00028
53.39876,28.99628
53.36995,28.99685
53.65806,28.99628
53.60044,28.99132
53.65806,28.9959
53.62925,28.99647
53.62925,28.99513
53.42757,28.99513
53.74449,29.00028
53.68687,28.9978
53.71568,28.9999
53.80211,28.99857
53.74449,28.9999
53.74449,28.9959
53.74449,28.99475
53.83092,28.99303
53.60044,28.99418
53.74449,28.99055
53.88855,28.99017
53.74449,28.99132
54.00379,28.9938
53.74449,28.99189
53.7733,28.98979
53.85973,28.99265
53.7733,28.99227
53.80211,28.98922
53.68687,28.99189
53.68687,28.99227
53.60044,28.99265
53.62925,28.99132
53.74449,28.99342
53.65806,28.99418
53.60044,28.98922
53.80211,28.9938
53.57162,28.9978
53.45638,28.9959
53.62925,28.9978
53.60044,28.99761
53.62925,29.00333
53.62925,29.00028
53.68687,29.00162
53.71568,29.00448
53.57162,29.00105
53.80211,29.002
53.7733,29.00276
53.45638,29.00276
53.42757,29.00124
53.62925,28.99857
53.68687,29.00124
53.68687,29.002
53.65806,29.00238
53.65806,28.99761
53.68687,29.00028
53.65806,28.99895
53.54281,28.99055
53.71568,28.99456
53.68687,28.99284
53.60044,28.9938
53.57162,28.99055
53.74449,28.99628
53.74449,28.99342
53.80211,28.99761
53.85973,28.99303
53.7733,28.98979
53.7733,28.98846
53.71568,28.98884
53.7733,28.9856
53.80211,28.98426
53.74449,28.98502
53.65806,28.98293
53.65806,28.97987
53.83092,28.97873
53.68687,28.97663
53.74449,28.97243
53.83092,28.97453
53.74449,28.97415
53.68687,28.969
53.80211,28.96862
53.83092,28.96767
53.85973,28.96557
53.83092,28.96347
53.65806,28.96481
53.7733,28.96385
53.54281,28.96385
53.57162,28.96309
53.80211,28.96233
53.65806,28.96557
53.91735,28.96347
53.85973,28.96271
53.68687,28.96595
53.74449,28.96118
53.97497,28.96442
54.00379,28.96481
53.97497,28.96671
53.97497,28.96729
53.91735,28.96805
53.85973,28.97377
53.74449,28.97587
53.57162,28.9772
53.7733,28.97587
53.62925,28.97835
53.65806,28.97949
53.7733,28.98121
53.62925,28.97987
53.74449,28.98426
53.7733,28.9835
53.7733,28.98598
53.65806,28.99952
53.80211,29.00982
53.62925,29.01154
53.74449,29.01402
53.74449,29.01154
53.60044,29.01077
53.74449,29.01077
53.54281,29.00829
53.65806,29.0102
53.74449,29.0102
53.80211,29.00753
53.36995,29.01058
53.65806,29.00906
53.65806,29.01421
53.68687,29.01878
53.39876,29.0163
53.57162,29.01897
53.62925,29.01707
53.7733,29.01535
53.54281,29.00867
53.74449,29.01363
53.68687,29.01115
53.7733,29.00925
53.62925,29.00867
53.7733,29.00639
53.80211,29.00467
53.62925,29.00505
53.68687,29.00677
53.83092,29.00448
53.74449,29.002
53.83092,28.9999
53.91735,28.99818
53.97497,28.99723
54.09022,28.99685
53.85973,28.99685
53.88855,28.9959
53.88855,28.99284
53.88855,28.9856
53.74449,28.9875
